account_id,borrower_income,dti_ratio,interest_rate,credit_utilization,delinquencies_6m,current_balance,default_flag,probability_of_default
1342,71092.18,0.2764,0.1463,0.5603,1,11376.53,0,0.806556443799602
1343,71124.16,0.1316,0.2102,0.2883,0,21569.3,0,0.3053055159174736
1344,52326.42,0.1093,0.1503,0.6176,0,11021.6,1,0.48804362391385825
1345,53224.04,0.2937,0.0735,0.4794,0,43914.31,1,0.4181809764050613
1346,70801.25,0.1173,0.0978,0.3626,0,32394.0,0,0.2013020137268415
1347,28797.89,0.0317,0.1569,0.8401,0,6936.88,0,0.6594810364157043
1348,29813.41,0.4774,0.1608,0.7386,1,24070.72,1,0.962926039190759
1349,47038.89,0.5144,0.1596,0.7459,0,30518.57,0,0.8801704798661849
1350,59663.82,0.1163,0.0646,0.6024,3,8825.62,1,0.9540614545433411
1351,72772.69,0.1722,0.1932,0.4105,0,31599.54,1,0.4008615455474169
1352,101883.91,0.1345,0.2228,0.5011,0,12092.21,1,0.4172198599600243
1353,86441.49,0.2869,0.147,0.3216,0,21315.18,0,0.33081755282266195
1354,61001.54,0.1289,0.1866,0.2192,0,30022.16,1,0.24681680733120168
1355,64524.59,0.1585,0.2237,0.7797,0,19602.16,1,0.7375238997967037
1356,39936.77,0.3385,0.1721,0.8088,0,20235.37,1,0.8449463726051604
1357,64537.17,0.0814,0.1781,0.4733,0,38744.61,1,0.3644663786175848
1358,57783.53,0.2432,0.1871,0.7886,0,17370.59,1,0.7685511459713259
1359,73067.96,0.0746,0.0995,0.3555,0,31207.77,0,0.1720296944926495
1360,44319.23,0.1101,0.1607,0.2604,0,38966.11,1,0.2570765767022707
1361,77983.66,0.0647,0.21,0.7481,0,11105.97,1,0.5885700127183053
1362,103318.47,0.211,0.1063,0.4591,0,6837.12,0,0.27389792054637435
1363,62281.0,0.24,0.2205,0.5605,0,38021.36,1,0.6510202334367196
1364,75042.79,0.0224,0.1679,0.3274,1,27045.23,0,0.4569062755885858
1365,82253.6,0.2003,0.1304,0.7028,0,38108.05,1,0.5361400805390256
1366,54969.49,0.0632,0.1684,0.7633,1,13521.43,1,0.8317942158515789
1367,70602.31,0.5231,0.1264,0.5796,0,38305.29,1,0.7377046207474248
1368,65314.81,0.3608,0.2092,0.4702,0,8812.42,1,0.6626246907920782
1369,67441.9,0.2656,0.1416,0.4862,0,40328.12,1,0.47542651947989617
1370,45674.76,0.3682,0.2212,0.4024,0,37901.35,0,0.679849510448328
1371,65612.75,0.1771,0.1469,0.7192,0,27693.39,1,0.5947839573459058
1372,77449.96,0.3358,0.1755,0.5991,0,29333.6,1,0.6590699938635824
1373,101278.59,0.1139,0.2396,0.4105,0,18833.77,0,0.3569869221776375
1374,88981.77,0.205,0.0779,0.41,0,13064.65,0,0.23033185369362066
1375,118829.56,0.1021,0.19,0.2797,1,23217.52,1,0.4228923142238372
1376,45816.31,0.6028,0.0764,0.3769,0,31298.08,0,0.6410444111621272
1377,86808.02,0.0306,0.2094,0.2264,1,44938.59,1,0.4231547989154279
1378,69583.55,0.0671,0.1633,0.4665,0,37690.12,0,0.31449574588566653
1379,119745.07,0.1178,0.2283,0.5689,0,22372.31,1,0.42234513904865356
1380,44792.54,0.4179,0.2145,0.7666,0,34729.91,1,0.889815828839088
1381,44006.95,0.1925,0.0642,0.8456,0,9321.9,1,0.6255946926406294
1382,50015.18,0.1305,0.0761,0.2061,0,21601.44,0,0.144241604831748
1383,20000.0,0.3149,0.1642,0.6796,0,21996.98,1,0.7905827370646676
1384,51856.12,0.5851,0.1485,0.3736,1,44952.95,1,0.8977820265532919
1385,46021.68,0.1584,0.082,0.4578,0,20640.6,1,0.31468295035421606
1386,68759.84,0.3394,0.0746,0.4242,1,8331.26,1,0.682435347665716
1387,73543.9,0.3625,0.1572,0.6153,0,7689.12,0,0.6743229847111168
1388,111904.27,0.1291,0.0593,0.2761,1,32935.38,0,0.2642302634166731
1389,88760.6,0.0672,0.216,0.6451,0,16563.72,1,0.4916710578584992
1390,50577.41,0.1385,0.2033,0.3922,0,39756.54,1,0.42469473055299206
1391,42539.63,0.2791,0.1992,0.4195,1,24317.91,1,0.8333507893007458
1392,77297.98,0.2155,0.053,0.321,0,18214.9,1,0.18109025142757035
1393,31994.17,0.1753,0.0591,0.3342,0,35364.58,0,0.24350693275690358
1394,110786.47,0.1108,0.1545,0.8319,0,21701.3,0,0.5284221369641644
1395,94486.0,0.1172,0.2389,0.4364,0,34495.33,0,0.3940751527626
1396,53270.61,0.2729,0.115,0.9275,0,33563.68,1,0.7904503457341906
1397,22171.64,0.1813,0.1154,0.3704,0,33928.46,0,0.37218301078608346
1398,98846.81,0.1985,0.0755,0.2235,0,39284.87,0,0.12451097633841843
1399,62136.5,0.009,0.1781,0.3852,0,38935.98,0,0.251697419235208
1400,95945.41,0.1437,0.1729,0.4565,0,31584.33,1,0.32754530128968384
1401,25139.31,0.4148,0.0693,0.7786,0,43278.47,1,0.7927998843377579
1402,50015.62,0.3951,0.1388,0.7306,0,5829.1,1,0.7911627690515021
1403,65131.09,0.3743,0.1767,0.301,1,42216.92,1,0.7700352236597554
1404,66174.51,0.3556,0.1438,0.3171,0,10930.14,1,0.4288194428074746
1405,53748.36,0.2234,0.1781,0.5768,0,13465.72,0,0.6024791198453706
1406,80571.25,0.3678,0.2051,0.4791,0,37695.96,0,0.635079029108285
1407,38309.49,0.1341,0.1803,0.2102,1,21017.42,1,0.5750691306556075
1408,61440.51,0.3922,0.1671,0.5789,0,22012.42,1,0.7117404229674968
1409,68007.39,0.1524,0.2122,0.418,0,15449.08,1,0.43084976615437504
1410,77860.97,0.3427,0.2211,0.3511,1,13977.65,1,0.806152569414616
1411,82790.37,0.3074,0.1239,0.8629,1,9249.62,1,0.9060251772876446
1412,36883.95,0.1976,0.0829,0.4982,0,12870.85,0,0.40000206229202306
1413,26647.15,0.0221,0.2054,0.8798,0,27669.85,1,0.7499224106860454
1414,96941.92,0.4562,0.0906,0.4575,1,33264.36,1,0.7577986818934531
1415,73307.85,0.2903,0.2265,0.4208,0,34553.57,1,0.5716014329538729
1416,46287.84,0.2176,0.0543,0.2439,0,19804.93,1,0.19134388624430962
1417,103778.8,0.2565,0.225,0.414,1,41878.19,1,0.7468603666267093
1418,67891.87,0.0548,0.1619,0.3338,1,18149.12,1,0.49966404310796336
1419,94482.43,0.1162,0.1972,0.6791,0,9445.47,1,0.5198056977457821
1420,66687.96,0.3913,0.1257,0.3174,0,42808.91,0,0.4309394137211641
1421,116518.7,0.4566,0.2384,0.8583,0,26627.09,1,0.8799073044460356
1422,108883.52,0.0977,0.0932,0.2179,0,43855.05,0,0.08910831547443421
1423,58775.9,0.2559,0.1002,0.5747,0,20746.66,1,0.49069897357148934
1424,89289.27,0.2292,0.0598,0.3264,0,35295.73,1,0.18064573286169344
1425,81134.4,0.3404,0.2287,0.6782,0,9397.47,1,0.7776537322761884
1426,99215.79,0.1689,0.1366,0.4584,0,39163.17,1,0.2905780527669425
1427,40876.91,0.3293,0.1782,0.587,0,11827.99,0,0.7251330422875342
1428,82151.29,0.3593,0.1806,0.2662,0,7747.16,1,0.41347727934372236
1429,91460.61,0.2143,0.2162,0.6719,0,8910.13,1,0.640487010508488
1430,21031.51,0.3341,0.1763,0.3663,1,27295.02,1,0.84536141505471
1431,35418.54,0.1201,0.1568,0.2873,0,16674.94,0,0.2941184351525977
1432,20000.0,0.3775,0.185,0.8778,0,43438.17,0,0.9126099366842338
1433,58264.83,0.071,0.1927,0.8479,0,39107.06,1,0.6865028026297169
1434,82938.56,0.3743,0.0853,0.7319,0,37132.31,1,0.6414430873112174
1435,102558.93,0.3751,0.0708,0.2495,0,37385.54,1,0.21845817796622774
1436,66852.37,0.2788,0.0642,0.4021,0,40627.09,1,0.3031412818414417
1437,105715.39,0.2113,0.1211,0.1697,1,39608.4,0,0.35602369757575536
1438,30497.46,0.1471,0.1446,0.408,0,42128.3,1,0.39776565395493324
1439,22415.44,0.3285,0.167,0.6234,0,42374.65,1,0.7669465541203137
1440,63611.31,0.0477,0.232,0.6256,0,16932.85,1,0.5454060835807328
1441,74601.64,0.1453,0.1128,0.4642,0,13782.57,0,0.293169032261636
1442,64182.63,0.2997,0.1946,0.2989,0,30723.93,0,0.45091976843983544
1443,20000.0,0.1531,0.151,0.4814,0,9933.25,1,0.497910336091157
1444,62772.0,0.1697,0.0918,0.353,1,13445.8,0,0.5182705971243126
1445,32388.26,0.2352,0.1669,0.7839,1,35918.27,1,0.9253273005481923
1446,81741.81,0.222,0.2338,0.5421,1,30973.42,1,0.838082626151181
1447,74164.96,0.0687,0.0736,0.4763,1,31034.08,0,0.46655103055916525
1448,41503.01,0.1869,0.1464,0.7231,0,43025.54,1,0.660332890044726
1449,52153.33,0.2655,0.0598,0.6409,0,31704.98,0,0.5025007363122322
1450,38519.66,0.3448,0.111,0.2898,1,22232.29,0,0.7077218593794184
1451,63433.02,0.4324,0.1679,0.4687,0,16213.3,1,0.6638824057657154
1452,88878.56,0.29,0.2098,0.5642,1,18542.22,1,0.8507246569049612
1453,40356.85,0.0244,0.1888,0.4005,0,16112.54,1,0.33208763263765684
1454,77601.16,0.5448,0.1379,0.5536,0,6399.52,0,0.7385724302101054
1455,51743.56,0.3007,0.2228,0.6685,2,15462.96,1,0.9784873860261912
1456,45178.18,0.1696,0.1075,0.4081,0,38414.8,0,0.3272688163708833
1457,62324.24,0.1907,0.1933,0.3344,0,34129.16,1,0.3826624817332393
1458,39118.94,0.2765,0.1401,0.169,0,29873.53,1,0.3047280250537778
1459,51158.77,0.1092,0.2207,0.5777,0,41088.21,1,0.5748400668732431
1460,35053.05,0.0973,0.2015,0.3487,1,15565.0,1,0.6876916629585308
1461,114118.13,0.2081,0.2213,0.6831,0,28107.38,1,0.5996146925569836
1462,65881.59,0.5482,0.0907,0.2619,0,6253.06,0,0.4753166462344574
1463,47506.86,0.3229,0.1769,0.5271,1,40680.26,1,0.8728716910014811
1464,70349.5,0.1007,0.1903,0.508,0,22909.48,0,0.4142260258124616
1465,62191.8,0.0109,0.1911,0.2272,1,12114.86,1,0.434766426207826
1466,59475.76,0.0936,0.1458,0.393,0,14572.66,0,0.281365192339617
1467,80354.17,0.2662,0.0521,0.4809,0,38929.56,1,0.30262676340839273
1468,83937.69,0.1661,0.0997,0.5771,0,9352.25,1,0.3514000944907025
1469,51737.47,0.3676,0.1114,0.6279,0,42008.11,1,0.6672433022224294
1470,50604.54,0.1132,0.2119,0.6797,0,19938.51,0,0.6446659816989838
1471,58123.71,0.2033,0.2098,0.3152,0,15043.41,0,0.41506071415388446
1472,20000.0,0.4054,0.0699,0.62,0,18274.35,0,0.6993642295001977
1473,27120.22,0.1102,0.2305,0.3913,2,21359.33,1,0.9238154258753851
1474,99171.86,0.1438,0.0847,0.4181,2,26924.53,0,0.7379374967327266
1475,106124.19,0.1971,0.1287,0.2997,0,28472.3,0,0.19398086329261074
1476,58774.1,0.2533,0.0909,0.5652,2,22912.77,1,0.9135616915797241
1477,79413.92,0.2108,0.2135,0.6906,1,22854.56,1,0.8780035950589208
1478,72781.25,0.0498,0.1924,0.656,0,16411.99,1,0.484027069929566
1479,141972.02,0.1075,0.1172,0.4764,0,20352.39,0,0.16674722684199908
1480,92989.37,0.1759,0.1796,0.2651,0,23685.53,1,0.24060591508948098
1481,61802.06,0.1653,0.085,0.3661,0,28903.52,1,0.23411468439690342
1482,41111.49,0.3905,0.1226,0.4674,0,10228.0,1,0.6074019139413815
1483,24838.84,0.4607,0.1217,0.6662,0,35558.95,1,0.8173446596813736
1484,70086.59,0.4079,0.0952,0.4777,0,32222.85,0,0.5174932074884795
1485,46091.23,0.0985,0.2165,0.5101,0,16950.71,1,0.51573872722402
1486,29443.66,0.4272,0.179,0.5628,0,23373.76,1,0.7978759630932365
1487,48835.68,0.24,0.1032,0.7776,1,42877.16,1,0.8732702208496919
1488,37961.3,0.1624,0.096,0.2559,0,5819.1,1,0.2228075827419392
1489,107178.54,0.2088,0.0534,0.3027,0,37454.06,0,0.13212907750783068
1490,87040.99,0.2793,0.1159,0.4418,1,25468.99,1,0.6670298683160385
1491,64800.68,0.4358,0.1501,0.4486,0,29752.5,1,0.6215349955290758
1492,101998.6,0.3284,0.1028,0.5804,1,32381.3,1,0.7495782797428701
1493,66934.21,0.0213,0.1831,0.2153,0,23240.81,0,0.16649053488544696
1494,43467.89,0.4677,0.1282,0.2154,0,12674.38,0,0.479413979544319
1495,103078.1,0.0385,0.1101,0.6225,0,41383.62,1,0.2576538734129039
1496,78472.75,0.2896,0.2284,0.4148,0,34607.63,1,0.5568811829349568
1497,39068.85,0.3556,0.0999,0.6527,0,27383.59,1,0.6854204091633478
1498,60241.53,0.3327,0.1257,0.1658,3,22938.26,1,0.9436899042599743
1499,43109.54,0.0707,0.1226,0.4861,0,24973.27,0,0.3285859182220369
1500,30430.01,0.3773,0.0958,0.4227,0,37941.53,0,0.5417511714389168
1501,88154.44,0.2695,0.0913,0.7745,0,5500.14,0,0.5790101100724518
1502,112735.42,0.1557,0.1075,0.4079,0,39613.4,0,0.19282483870226916
1503,30035.81,0.1207,0.2142,0.3622,0,6870.08,0,0.45145001668306367
1504,79074.23,0.2724,0.1957,0.7328,0,29636.52,1,0.7264878903062425
1505,48733.94,0.287,0.1794,0.256,1,18324.9,1,0.7138684695532929
1506,52821.87,0.0681,0.1368,0.84,0,32129.45,1,0.6054899006833541
1507,50190.15,0.296,0.1465,0.2053,0,8421.72,0,0.33197060789609784
1508,43400.23,0.3584,0.1008,0.6275,0,27249.3,1,0.6617041296128034
1509,66213.04,0.0614,0.0641,0.592,0,39209.37,1,0.2652620056489443
1510,44226.25,0.3335,0.1129,0.4601,0,24785.51,0,0.5262699242933512
1511,71761.42,0.3713,0.1442,0.7182,0,8373.86,0,0.7362775871355476
1512,63744.05,0.1592,0.0609,0.3437,0,6495.14,0,0.1884320210418821
1513,59026.3,0.5119,0.0668,0.6211,1,29848.05,1,0.8901842451609877
1514,42310.91,0.1238,0.1,0.3714,1,7781.22,1,0.5537852879087044
1515,50580.72,0.1648,0.1197,0.1536,0,7851.55,1,0.17667488159416492
1516,83884.78,0.1246,0.1247,0.2072,0,22017.58,1,0.14114867302561684
1517,77522.93,0.4711,0.0724,0.8642,0,13380.33,1,0.7925769131017087
1518,40561.12,0.187,0.0929,0.3499,0,13167.84,0,0.28958320403192034
1519,67483.31,0.1706,0.0997,0.3029,0,24239.05,0,0.2093367720836118
1520,83784.68,0.1029,0.0629,0.6071,0,16232.07,1,0.2700869384748889
1521,23264.87,0.4291,0.112,0.6556,0,13770.66,0,0.7853140287193915
1522,78584.0,0.1258,0.0637,0.4732,0,25576.58,1,0.21602798481222138
1523,48434.41,0.1382,0.1837,0.6624,0,16635.35,1,0.6144495336110969
1524,79264.97,0.0311,0.1233,0.3335,1,8208.82,1,0.3873603191843129
1525,45918.52,0.1302,0.1121,0.6966,0,32309.56,1,0.5239203002589435
1526,20000.0,0.0669,0.074,0.284,0,28424.32,0,0.18464627227002037
1527,24311.44,0.2036,0.093,0.566,1,13484.69,1,0.781835377283039
1528,66202.12,0.3213,0.0942,0.2127,0,28289.86,1,0.2525679009568379
1529,71493.06,0.1509,0.2372,0.5979,0,43223.59,0,0.6069325565194692
1530,42392.08,0.1661,0.2087,0.2423,0,43259.14,1,0.3604981543885405
1531,80964.81,0.0865,0.0529,0.0764,0,26277.7,0,0.056082106615684774
1532,23462.0,0.4722,0.1672,0.282,0,8921.19,1,0.6470085597872162
1533,63348.01,0.4208,0.0986,0.8393,0,23327.42,1,0.7996972633295869
1534,34724.6,0.3287,0.0698,0.59,0,6079.34,1,0.5784261594532034
1535,48704.1,0.3138,0.1841,0.7632,1,21608.05,1,0.9369103863468812
1536,66184.97,0.089,0.075,0.2893,0,41376.75,0,0.13833575711881627
1537,43489.67,0.2779,0.1343,0.4576,1,23697.75,1,0.7838270032897625
1538,55386.11,0.2637,0.1701,0.3433,0,27019.5,1,0.43443095885481525
1539,90157.32,0.2879,0.1554,0.3982,1,11321.46,1,0.6936533081207548
1540,50577.7,0.0271,0.2357,0.6425,1,5626.03,0,0.8264810370016894
1541,85892.3,0.1302,0.1993,0.6132,1,44735.36,1,0.779599283597759
1542,36757.33,0.0851,0.1971,0.7287,0,18530.29,1,0.6653135812498402
1543,78245.1,0.1241,0.1176,0.4971,0,16174.0,1,0.2982804712288704
1544,101039.22,0.1542,0.0516,0.8519,1,27851.27,1,0.7310519983859652
1545,20000.0,0.2241,0.1895,0.6162,0,34812.74,1,0.7214536955179854
1546,45077.62,0.2812,0.2399,0.4496,0,15056.31,1,0.6709968973361927
1547,79426.8,0.4179,0.1271,0.2382,0,25964.95,0,0.36546109325629217
1548,59923.87,0.1091,0.2372,0.6226,1,18305.43,1,0.8482144138996113
1549,74278.65,0.3237,0.0769,0.2712,0,24238.62,1,0.25363814897416265
1550,49900.37,0.2173,0.1063,0.3894,0,11452.4,0,0.3412670250871358
1551,67164.74,0.0379,0.0824,0.7293,0,25404.73,1,0.36664072359507816
1552,61108.07,0.2363,0.1403,0.3814,0,6893.88,0,0.3785000594773754
1553,94194.55,0.401,0.2014,0.5855,0,38599.89,1,0.7041261255947209
1554,71360.52,0.3887,0.1147,0.5032,1,30106.39,1,0.809632948667538
1555,73440.07,0.1758,0.2222,0.3642,0,42659.62,1,0.41269638363981354
1556,54703.08,0.203,0.1535,0.5256,0,28989.28,0,0.4999886236090691
1557,52809.84,0.3189,0.1384,0.6851,0,12286.64,1,0.7046818788577561
1558,54186.05,0.2914,0.1995,0.129,0,24362.03,1,0.342695126060169
1559,74861.3,0.2434,0.0693,0.3158,0,31587.82,0,0.21590831814027106
1560,54475.39,0.1507,0.197,0.6434,0,19968.93,0,0.6178330962926692
1561,72244.37,0.3617,0.0962,0.3664,0,27105.99,1,0.38243450155878733
1562,116885.02,0.1447,0.1034,0.1573,0,11507.54,0,0.08651982400307492
1563,86778.12,0.3552,0.1639,0.5243,0,36084.97,1,0.5792453789095074
1564,56849.41,0.0892,0.2214,0.6008,0,41381.2,1,0.5625399107201259
1565,95030.35,0.3005,0.1599,0.3215,0,17595.06,0,0.3425352708385166
1566,54798.12,0.0854,0.1733,0.2792,1,36733.26,1,0.5345469576951981
1567,20000.0,0.3424,0.1976,0.5488,0,8677.82,1,0.7733131249383641
1568,39797.84,0.4222,0.0993,0.5171,0,14868.18,0,0.6397510619589984
1569,20000.0,0.2188,0.2072,0.2391,0,23474.8,1,0.45542518432626405
1570,56212.16,0.2946,0.1294,0.6817,0,20456.28,1,0.6626110686123512
1571,65460.46,0.4016,0.0834,0.4926,0,29785.03,0,0.5154055686636605
1572,106910.93,0.3786,0.1165,0.3471,0,27519.4,1,0.3358087001944061
1573,73173.18,0.1244,0.0968,0.7241,0,8490.88,0,0.449216895429112
1574,59522.49,0.1787,0.0935,0.7358,0,10267.78,1,0.536905064943533
1575,85735.14,0.4501,0.1037,0.5434,0,7068.47,1,0.5854913021062014
1576,20000.0,0.2087,0.0844,0.2196,1,43104.27,1,0.5378693232318866
1577,70890.36,0.2923,0.1769,0.7613,1,30813.77,1,0.912730652052827
1578,84271.63,0.1601,0.1602,0.8396,0,39223.38,1,0.6500314906575854
1579,28035.34,0.2233,0.1732,0.6579,0,26650.56,1,0.7104848765629382
1580,93593.85,0.4676,0.1153,0.5972,0,12753.53,1,0.6425456797458322
1581,73462.41,0.1749,0.1962,0.3362,0,30064.04,0,0.34964092306170746
1582,54617.8,0.219,0.0746,0.4687,0,25213.56,1,0.34301106436253453
1583,80819.55,0.1885,0.1585,0.2104,0,21327.69,0,0.21377675913958114
1584,121767.32,0.359,0.1023,0.6036,0,19872.21,1,0.4603687124615485
1585,69546.66,0.2733,0.1502,0.6471,1,31003.06,1,0.8506889446895886
1586,71205.51,0.1508,0.1115,0.4188,0,29710.47,1,0.27230305814925365
1587,53515.98,0.0558,0.2002,0.5471,0,11062.64,1,0.46094053657438766
1588,43753.89,0.2296,0.2193,0.5648,1,37648.88,1,0.8829055028004527
1589,85758.4,0.3385,0.1911,0.6364,0,30443.65,1,0.6928590545909081
1590,43597.9,0.2036,0.0834,0.3898,1,26432.34,1,0.6107494101384541
1591,66789.16,0.2934,0.1022,0.1153,0,34956.7,0,0.18865340104992004
1592,53058.56,0.2168,0.2247,0.518,0,11146.65,1,0.6263148733300951
1593,76974.5,0.3212,0.1331,0.5623,0,41788.65,1,0.5516513169899983
1594,73341.55,0.3707,0.2288,0.5858,0,15823.49,1,0.7578015978752625
1595,90938.5,0.0426,0.1246,0.1789,0,15510.29,0,0.0933697241244468
1596,52249.59,0.1773,0.2308,0.7189,0,37596.1,1,0.7449960901415125
1597,58253.13,0.1813,0.2259,0.6972,1,18359.65,1,0.8978902017628043
1598,40530.91,0.2067,0.1755,0.4877,0,38228.33,1,0.5436025559320204
1599,53892.67,0.1113,0.0517,0.3778,1,18120.39,0,0.43927862101278486
1600,74432.51,0.2638,0.1261,0.5726,0,27027.52,1,0.5012705147878038
1601,83924.72,0.136,0.2231,0.563,0,14233.8,1,0.5125356067122587
1602,41945.87,0.2278,0.2182,0.0653,0,34260.81,0,0.298973703040969
1603,86740.15,0.1998,0.0856,0.6152,0,11677.64,1,0.3812463561378168
1604,98890.95,0.0928,0.1258,0.2483,0,40977.26,0,0.12681021655036454
1605,75335.87,0.1658,0.2087,0.4711,0,19865.95,1,0.4625247001322413
1606,111919.9,0.3199,0.1598,0.5762,0,23862.98,1,0.5211630502682065
1607,45655.27,0.1435,0.211,0.7371,1,5960.88,0,0.899051462465258
1608,33883.63,0.2742,0.207,0.2553,0,44031.6,1,0.4859702120084503
1609,20531.99,0.2226,0.2224,0.3648,0,37527.01,1,0.5843935273843015
1610,102401.11,0.0419,0.0723,0.4318,0,22880.36,0,0.128792974605667
1611,81359.14,0.0497,0.0776,0.6156,0,41810.45,0,0.2604954541103884
1612,63610.38,0.0911,0.0657,0.7537,0,42242.39,1,0.41453103288734
1613,71999.22,0.0818,0.2277,0.2378,0,26322.08,1,0.2564600510667514
1614,36862.77,0.5882,0.1403,0.6097,0,14354.03,1,0.8577014944732069
1615,126143.8,0.3078,0.0622,0.1952,0,24484.41,0,0.12028948726049761
1616,68230.53,0.1852,0.1111,0.4665,0,17991.94,1,0.33783305152482385
1617,67734.87,0.1903,0.1168,0.472,0,22919.43,0,0.35588430374856983
1618,83144.17,0.1632,0.2038,0.5144,0,41455.68,0,0.468153552303839
1619,77025.23,0.3353,0.1897,0.3808,0,16273.38,1,0.51118909264698
1620,70597.1,0.1504,0.181,0.3323,1,38558.67,0,0.6108630571167198
1621,45238.14,0.1955,0.0542,0.1449,0,42412.04,0,0.13744855475480186
1622,76786.71,0.3177,0.223,0.4281,0,37202.11,1,0.5883444454199532
1623,112050.61,0.1766,0.091,0.2722,0,26090.13,1,0.13022094250736127
1624,98635.5,0.0616,0.1695,0.4433,1,27559.09,1,0.5328353817635307
1625,104829.67,0.441,0.0617,0.4922,1,37785.4,1,0.7166305504982764
1626,52219.61,0.2437,0.0655,0.6068,1,6780.03,1,0.750958138209121
1627,40259.88,0.3105,0.0518,0.6327,1,34437.2,1,0.8119350832261978
1628,61855.33,0.3062,0.1575,0.6825,1,26154.7,1,0.8910563327600558
1629,66393.12,0.3418,0.1696,0.5235,0,20885.5,1,0.6233510254469361
1630,92354.79,0.0995,0.0596,0.7409,0,35677.11,1,0.3370423542595596
1631,22688.38,0.0746,0.1052,0.5004,0,15649.89,1,0.3612086564598228
1632,103238.76,0.4439,0.2118,0.5363,0,40821.35,1,0.7000889046925344
1633,61049.8,0.2577,0.0692,0.3183,2,32539.51,1,0.8027274770033609
1634,54327.97,0.0052,0.0911,0.5395,0,29406.22,1,0.24902173628091517
1635,39697.39,0.2591,0.1306,0.4265,0,25924.81,1,0.47009500014510275
1636,23628.58,0.0856,0.21,0.7551,0,13510.31,1,0.72884634071971
1637,85579.26,0.139,0.0984,0.8071,0,29677.8,1,0.5026678018075996
1638,66832.95,0.2267,0.2395,0.4035,0,33996.56,1,0.5360672352614075
1639,32750.98,0.147,0.1175,0.4979,1,5467.59,1,0.715903927208964
1640,32623.03,0.442,0.1234,0.4812,1,19656.77,1,0.8818735622691245
1641,56605.38,0.0679,0.0732,0.4566,0,38298.56,1,0.21730868678489215
1642,106725.54,0.2985,0.1792,0.4832,0,30288.43,1,0.470453827749223
1643,58510.22,0.2161,0.0963,0.5271,0,29610.82,0,0.4099833596929245
1644,27421.43,0.0859,0.1695,0.3525,0,14144.51,1,0.34794014721113076
1645,58856.42,0.3569,0.0924,0.7397,0,30283.55,1,0.6951310470697516
1646,58181.91,0.2501,0.1237,0.3592,0,36446.0,0,0.35463967405916863
1647,20000.0,0.0593,0.2128,0.2883,0,21070.26,1,0.3598632585322801
1648,63642.63,0.3002,0.1904,0.6223,2,12283.69,1,0.9655568173250109
1649,59226.64,0.1465,0.0794,0.8367,0,8090.97,0,0.5660101621600541
1650,82405.16,0.4298,0.1655,0.6169,0,25227.83,1,0.7216739618095075
1651,111223.9,0.3267,0.1694,0.309,0,32354.34,0,0.33409325565294534
1652,93164.13,0.2412,0.0672,0.6206,1,11505.57,1,0.6794938074558196
1653,58277.78,0.215,0.1385,0.5324,0,21857.74,0,0.48305354310420695
1654,37336.85,0.4347,0.0995,0.479,0,27745.73,0,0.627639017580146
1655,129334.0,0.1766,0.1388,0.0856,0,11234.34,0,0.08648282574046091
1656,66480.46,0.0292,0.1976,0.3307,0,15795.6,0,0.2489145620692228
1657,65348.23,0.2403,0.0801,0.2867,0,29336.54,0,0.225934564931849
1658,64396.87,0.2856,0.0734,0.5475,0,34000.96,1,0.43826524140713086
1659,69952.12,0.1378,0.1012,0.6416,2,30439.74,1,0.894323823902401
1660,61390.99,0.1664,0.2309,0.3026,0,33545.37,1,0.3981499987114848
1661,50658.45,0.2167,0.1921,0.4324,0,28260.18,0,0.510922549049945
1662,51328.53,0.0336,0.0537,0.6265,1,38433.32,0,0.5780283431595419
1663,64181.17,0.3855,0.1262,0.8458,0,38069.44,1,0.809918132878513
1664,51414.38,0.2157,0.0989,0.4561,1,36849.9,1,0.6766643043417458
1665,47178.86,0.4967,0.1712,0.6929,0,28018.32,1,0.8619059411009443
1666,67660.76,0.3751,0.1373,0.4039,0,44765.21,1,0.5027660087196664
1667,58625.57,0.2033,0.2333,0.0893,0,6564.48,0,0.28342813310165893
1668,102599.82,0.111,0.0916,0.4297,0,12826.12,0,0.17735346525860743
1669,20000.0,0.2742,0.1617,0.7267,0,37355.09,1,0.7880959985605837
1670,92287.67,0.3666,0.183,0.4669,0,38051.7,1,0.561822113262603
1671,96152.13,0.0851,0.2069,0.525,0,37750.11,1,0.37978921084106376
1672,20000.0,0.0807,0.1273,0.5586,1,39908.56,1,0.7435112447916257
1673,56432.81,0.3976,0.1805,0.8766,0,21904.32,1,0.8840941068075225
1674,55713.98,0.28,0.1076,0.5495,0,42273.34,1,0.5124106235117092
1675,29812.21,0.2458,0.1327,0.4284,0,13366.82,0,0.4868014389741737
